words,count
asian,10
worth,8
nthe,15
dry,7
south,18
bread,6
meal,6
saturday,6
free,12
ate,14
isn,7
wasn,14
service,20
don,16
definitely,6
rice,6
bar,11
bad,8
steak,7
decided,7
beef,8
buffets,17
plates,6
night,15
people,7
buffet,91
dinner,18
plus,6
tell,6
seafood,18
mediocre,7
time,20
cheap,9
vegas,19
sunday,7
cold,11
lunch,16
half,8
didn,21
card,9
little,6
tasted,8
breakfast,22
price,20
hungry,8
nthey,7
prime,17
pay,7
money,7
flavor,6
coupon,9
taste,11
tasty,6
chinese,6
section,8
experience,6
hour,6
tried,8
mexican,10
actually,9
food,76
hard,10
reason,7
bland,6
guess,7
station,10
hotel,8
eggs,6
pretty,14
probably,14
liked,6
else,10
rib,17
eating,6
line,10
fried,7
cooked,6
fresh,9
garden,12
dessert,13
try,11
sausage,6
casino,9
salad,16
shrimp,9
day,7
quality,17
stars,17
looked,6
selection,13
decent,14
bbq,8
brunch,6
italian,8
getting,6
eat,19
