words,count
worth,10
bacon,10
chef,6
nthe,28
told,9
brought,6
bartender,7
bastianich,6
hot,6
fan,6
bread,7
meat,15
little,16
greasy,7
lettuce,7
delicious,10
wasn,19
service,51
seated,9
mario,17
plenty,6
don,18
menu,14
bar,19
pretzel,7
bad,9
decided,10
rings,22
beer,35
expected,8
burgers,60
night,11
people,10
bottom,7
dinner,6
drive,9
check,9
time,13
vegas,18
extra,6
thru,8
batali,20
amazing,9
lunch,10
name,8
didn,24
space,6
looking,7
aioli,8
waiter,6
cheese,18
bite,11
tasted,6
sat,8
price,10
average,14
slow,6
outside,10
morning,13
husband,7
flavor,20
server,12
lobster,7
pickles,17
considering,6
royale,7
meal,12
stand,9
strip,19
fast,8
lot,15
potato,7
taste,9
fresh,9
celebrity,7
burger,195
strong,8
experience,6
options,6
share,6
sandwich,9
okay,9
tried,6
egg,13
patio,7
late,6
sauce,12
food,56
hard,6
expect,6
feel,9
hotel,7
juicy,9
fine,6
pretty,21
restaurants,10
enjoyed,10
burner,6
probably,17
restaurant,43
onion,25
empty,8
mind,7
priced,7
prices,8
hostess,15
bill,6
love,7
tables,9
cut,6
bit,20
fries,51
fried,18
nice,18
cooked,13
beers,12
friendly,11
try,16
waiting,7
eating,6
nservice,6
names,6
started,7
salad,13
thin,9
onions,9
sit,12
located,6
perfect,8
day,7
red,6
waitress,6
quality,7
stars,10
looked,8
selection,18
chicken,6
staff,8
overall,12
joint,12
chips,8
shake,7
table,24
decent,17
beef,6
toppings,7
own,9
bun,19
eat,11
venetian,22
minutes,17
else,8
pricey,7
