words,count
chinese,30
nwe,6
dish,10
disgusting,7
vegas,7
worst,7
pork,14
nthe,7
panda,7
hungry,6
told,8
experience,8
soup,9
shrimp,7
course,6
dim,9
food,71
tofu,7
didn,14
meal,15
expect,9
try,8
red,17
waiter,15
terrible,8
feel,6
wasn,7
bland,6
quality,12
service,39
sat,6
dishes,6
dining,6
price,7
don,13
sum,6
wynn,28
overpriced,7
chicken,14
staff,6
rice,7
express,7
bad,11
restaurants,8
noodles,9
probably,10
restaurant,25
money,6
table,12
beef,15
look,7
sauce,12
bill,13
drink,6
noodle,6
left,7
flavor,6
server,11
people,12
eating,6
isn,6
crap,6
dinner,7
trying,6
eat,6
portions,6
time,10
taste,11
check,11
minutes,6
