words,count
asada,9
shanghai,10
tacos,73
vegas,18
cool,6
try,11
nthe,10
love,21
combo,6
town,8
friendly,7
awesome,16
amazing,19
tried,15
salsa,12
mexican,10
sauce,7
food,57
meat,12
didn,8
meal,8
delicious,25
fish,6
special,6
taco,68
little,6
service,9
price,7
don,15
definitely,8
atmosphere,11
selection,14
tequila,8
cheap,7
carne,8
chicken,6
menu,13
pretty,7
chips,15
review,7
closed,8
unlv,12
restaurant,10
sweet,8
beer,28
prices,6
look,6
fun,9
drink,7
student,11
carnitas,6
fusion,9
favorite,8
shrimp,7
tofu,6
bombay,10
deal,6
friends,6
bite,7
eat,10
yayo,28
fries,9
taste,6
time,9
fresh,9
