date,star1,star2,star3,star4,star5
2014-06,0,2,0,0,6
2015-07,5,4,0,3,10
2015-04,4,2,4,6,10
2015-05,4,2,0,3,3
2015-02,8,2,6,8,17
2014-08,13,26,14,15,15
2015-01,4,3,1,9,9
2014-12,0,7,4,10,3
2014-10,6,1,3,10,10
2014-11,4,0,1,7,8
2015-06,0,1,5,11,3
2015-08,1,5,0,3,11
2015-09,1,5,2,6,7
2015-10,2,1,2,3,4
2015-11,0,1,3,4,5
2014-09,3,4,6,9,8
2015-12,1,1,4,4,2
2014-07,14,12,8,14,21
2015-03,1,2,2,1,14
