date,star1,star2,star3,star4,star5
2017-01,1,1,2,3,9
2016-07,0,3,2,14,38
2016-06,2,0,1,6,10
2016-05,0,0,1,2,2
2016-10,3,1,4,20,54
2016-11,5,6,5,3,14
2016-12,5,2,4,9,23
2016-09,1,2,5,9,28
2016-08,4,3,4,17,35
