date,star1,star2,star3,star4,star5
2015-11,0,1,3,4,23
2015-10,1,3,2,9,14
2015-12,9,4,3,8,20
2016-10,2,2,2,2,2
2016-11,3,1,2,5,4
2016-12,6,0,1,5,10
2015-06,1,2,5,5,12
2015-07,3,0,1,3,13
2015-04,0,0,2,2,26
2015-05,2,1,2,3,10
2015-03,0,0,0,8,8
2015-08,0,0,0,3,11
2015-09,1,1,2,4,14
2017-01,5,1,1,1,7
2016-07,1,1,0,6,3
2016-06,8,0,3,7,2
2016-05,4,0,2,2,7
2016-04,2,2,2,6,10
2016-03,7,6,5,15,19
2016-02,0,0,1,7,29
2016-01,5,4,4,16,21
2016-09,2,0,3,1,2
2016-08,2,0,1,6,9
