date,star1,star2,star3,star4,star5
2014-11,12,4,0,2,3
2015-02,1,1,0,1,0
2014-08,5,4,5,5,25
2015-01,4,2,1,2,2
2014-05,4,3,1,3,13
2014-04,5,4,4,6,9
2014-07,9,6,9,18,44
2014-06,5,7,5,5,9
2014-01,2,1,3,1,2
2014-03,12,3,2,5,6
2014-02,9,2,3,7,6
2014-12,6,6,0,0,2
2015-05,0,0,0,0,1
2014-10,6,4,3,0,5
2014-09,12,5,5,3,9
2013-12,3,2,4,6,6
2013-11,0,0,3,4,4
2015-03,0,0,1,0,0
