date,star1,star2,star3,star4,star5
2015-06,0,0,0,10,30
2015-07,0,2,0,7,62
2015-12,0,0,1,2,13
2016-12,0,0,0,2,5
2016-03,0,0,2,5,15
2017-01,0,0,1,0,4
2015-08,0,0,2,9,36
2015-09,1,0,0,4,46
2016-07,1,0,1,1,12
2016-06,0,0,4,5,25
2016-05,0,0,0,7,21
2016-04,0,1,1,4,10
2016-10,0,0,0,0,10
2016-11,0,0,2,2,14
2016-01,0,2,4,4,27
2015-11,1,0,0,2,22
2015-10,1,0,2,8,28
2016-08,0,0,0,2,15
2016-09,0,0,1,5,16
2016-02,0,2,2,8,29
